,id,PositiveTail 1,PositiveTail 2,PositiveTail 3,PositiveTail 4,PositiveTail 5,PositiveTail 6,PositiveTail 7
19,12805116-1,0.005665245000272989,0.0027145259082317352,0.004995631519705057,0.0012419559061527252,5.090004151497851e-07,0.0004256667452864349,0.0006433231174014509
20,12821520-1,0.0017504325369372964,0.0,0.00640401616692543,0.0,0.0,0.0,0.0
21,13679414-1,3.165128575899345e-11,0.00013460555055644363,6.991257350819069e-09,0.0,0.0,0.00022434396669268608,0.0
22,14615072-1,0.0021172305569052696,0.003923214040696621,0.006055512465536594,0.004798601381480694,0.006929280236363411,0.009095676243305206,0.0002835826308000833
23,14683699-1,0.0020288415253162384,0.00317684980109334,2.2233630261325743e-06,0.0,2.4772539575224073e-08,0.0,0.0
24,14689505-1,0.002293260768055916,0.00377283850684762,0.002744872821494937,0.0004573972546495497,0.006752473302185535,0.007947422564029694,0.010979428887367249
25,15050583-1,0.0018110249657183886,0.00011661618191283196,0.0015519110020250082,6.047711576684378e-05,0.006394249852746725,0.004690330941230059,1.8735801859293133e-05
26,15064407-1,0.0007283808081410825,0.000786207674536854,0.0,0.001254390343092382,0.0,0.00519097363576293,0.0
27,15157428-1,0.0014604515163227916,0.001018799957819283,0.002638474339619279,0.0028418763540685177,0.0,7.679447662667371e-06,8.231439210248936e-07
28,15193617-1,0.005800395272672176,0.0024244971573352814,0.004247654695063829,1.220335343532497e-05,0.0007799371960572898,1.3949707522442623e-07,1.4563026979885763e-06
29,15219608-1,0.0024770961608737707,0.003153492696583271,0.0010252539068460464,0.0,0.0,0.006296046078205109,0.0
30,15528098-1,0.0,0.002549871802330017,2.3884807021090637e-08,0.0,0.0,2.444160713821475e-07,0.0053708977065980434
31,15537676-1,0.0010067186085507274,0.0024110914673656225,0.0035765161737799644,0.0,0.004745598882436752,1.7928781517184689e-06,0.0009168718825094402
32,15546700-1,0.0021177104208618402,0.003968406934291124,0.0009119724272750318,0.006464105099439621,0.008374509401619434,0.001913364278152585,0.00576125318184495
33,15670688-1,0.0042713298462331295,0.002878226339817047,0.000216705710045062,0.0072045885026454926,0.005763974506407976,0.001106311334297061,7.564916586488835e-07
34,15670690-1,0.0005443172995001078,0.0008249670499935746,0.0,0.0002873654302675277,0.0017750287661328912,0.0,0.005284188315272331
35,15689557-1,0.0028622231911867857,0.0027366664726287127,0.0006222579977475107,0.0005520566483028233,0.0,0.0013415029970929027,2.174632390961051e-05
36,15704151-1,0.0005692025879397988,0.0,0.0,0.0,0.0,0.0,0.0
37,15721179-1,0.002365533960983157,0.0010751434601843357,0.004256195854395628,0.00020649733778554946,3.9508573536295444e-05,1.2587316078338517e-08,3.8117732401588e-06
38,15728742-1,9.612284657123382e-07,0.00298886327072978,0.0,0.0,0.0,1.99916194709715e-09,0.0
39,15728761-1,0.001789327710866928,0.0038356629665941,3.875304173561744e-06,0.001482143416069448,1.8449382821472682e-07,0.004827040713280439,0.0013082325458526611
40,15769488-1,0.0028981820214539766,0.0011777544859796762,2.4735688839427894e-06,0.001559522352181375,0.0015373675851151347,0.0005815753829665482,0.004649982787668705
