,id,PositiveTail 1,PositiveTail 2,PositiveTail 3,PositiveTail 4,PositiveTail 5,PositiveTail 6,PositiveTail 7,PositiveTail 8,PositiveTail 9,PositiveTail 10,PositiveTail 11
10,15728761-1,0.0037413816899061203,0.010427752509713173,0.004323972389101982,0.010115372948348522,0.005813553463667631,1.120621249128817e-07,0.0035199089907109737,0.00018520638695918024,2.027368828372289e-10,1.3304290405358188e-05,0.0
11,15772360-1,0.006579125300049782,0.005746366921812296,0.005522752646356821,1.3649864740727935e-05,0.01007436215877533,0.004978342447429895,0.01076518651098013,0.0004351207462605089,0.0002441972028464079,0.02480691857635975,1.479441471019527e-05
12,15869492-1,0.007069977466017008,0.003040183801203966,0.014360424131155014,0.021618198603391647,0.0065308790653944016,0.01772504299879074,0.019866274669766426,0.00048639142187312245,0.019283803179860115,3.927679301796161e-07,0.03522402048110962
13,15919215-1,0.006107083056122065,0.0033648391254246235,0.013680761680006981,0.0036969538778066635,0.0022019795142114162,0.017741698771715164,0.0022315424866974354,0.001710284617729485,1.5167557648965158e-05,0.0020918180234730244,0.03726692125201225
14,16027012-1,0.01610310934484005,0.024826655164361,0.019684800878167152,0.02453411929309368,0.008005094714462757,0.010849353857338428,0.020607421174645424,0.038096826523542404,0.02102585695683956,0.020618336275219917,0.017818601801991463
15,16290017-1,0.005370599217712879,0.005008432548493147,0.009164823219180107,0.017184419557452202,0.004862349480390549,1.3485214334085782e-10,0.00899704173207283,0.0,0.0,3.2457842280564364e-06,1.9290230568458355e-07
16,16480749-1,0.0015680072829127312,0.007458231877535582,0.0038769468665122986,0.009982042014598846,0.008289484307169914,1.7811719317251118e-06,0.01265220157802105,0.0004237843968439847,0.0020856510382145643,2.9233187888166867e-05,0.0014452364994212985
17,16492377-1,0.0026294959243386984,0.0076037184335291386,0.007142138201743364,0.01237048115581274,0.0055987220257520676,0.003906669560819864,0.006665910128504038,6.849920737295179e-07,0.0,0.0023420830257236958,0.0
18,16513369-1,0.004674623720347881,0.0074177635833621025,6.024092726875097e-07,0.00772812869399786,0.003106786636635661,0.006217665039002895,0.010483723133802414,0.005029269494116306,0.007450074423104525,0.0005229591624811292,0.0014199790311977267
19,16525800-1,0.003577154828235507,0.0023666592314839363,5.614252396313191e-10,0.0026093332562595606,0.005396876484155655,2.584665992344526e-08,0.00941941887140274,0.024452535435557365,2.7335015602147905e-06,0.0004408052482176572,0.0
20,16837057-1,0.0048276265151798725,0.003333337837830186,0.00015481219452340156,0.002707434818148613,0.002518665511161089,0.006262329872697592,0.00021259025379549712,1.0207341802015435e-05,2.285047457917244e-06,5.925480218138546e-05,0.03634171932935715
21,16919479-1,0.013973363675177097,0.013814485631883144,0.0069435653276741505,0.024886203929781914,0.023260539397597313,1.6378106010961346e-05,0.012797328643500805,0.03703659772872925,4.723769393422117e-07,0.042542435228824615,7.315115624351165e-09
22,16930636-1,0.0032766610383987427,0.008691495284438133,0.0024629703257232904,0.003079794580116868,0.0001665791787672788,6.843745836704329e-07,0.0022952149156481028,0.003047462785616517,0.0007140758098103106,4.9135356675833464e-05,5.430254168459214e-05
